CRASH_CARRIER_ID	CRASH_ID	CARRIER_SOURCE_CODE	CRASH_CARRIER_NAME	CRASH_CARRIER_STREET	CRASH_CARRIER_CITY	CRASH_CARRIER_CITY_CODE	CRASH_CARRIER_STATE	CRASH_CARRIER_ZIP_CODE	CRASH_COLONIA	PREFIX	DOCKET_NUMBER	CRASH_CARRIER_INTERSTATE	NO_ID_FLAG	STATE_NUMBER	STATE_ISSUING_NUMBER
3736242	3736245		ASSOCIATED PETROLEUM PRODUCTS INC	2320 MILWAUKEE WAY	TACOMA		WA	98421			679569	Y	0		
3736243	3736246		SENVOY LLC	18055 NE SAN RAFAEL STREET	PORTLAND		OR	97230			880129	Y	0		
3736244	3736247		N & H TRUCKING LLC	8657 CEDAR DR	RANCHO CUCAMONGA		CA	91730			755768	Y	0		
3736245	3736248		HORIZON TRANSPORT INC	100 NORTH STATE ROAD 19	WAKARUSA		IN	46573-9543			203246	Y	0		
3736246	3736249		LARAMIE COUNTY FIRE DISTRICT 2	5800 N COLLEGE DR	CHEYENNE		WY	82009				X	0		
3736247	3736250		NORTH PARK TRANSPORTATION CO	5150 COLUMBINE STREET	DENVER		CO	80216-2305			105350	Y	0		
3736249	3736252		AARON, GLEN D	4204 CRESTWOOD	MIDLAND		TX	79707				X	0		
3736250	3736253		ENRIQUE DOMINQUEZ	905 BANDERA LANE	GARLAND		TX	75040			402903	Y	0	0161342	TX
3736251	3736254		INTERNATIONAL EAGLE ENTERPRISES INC	1458 LOMALAND	EL PASO		TX	79935				N	0	0854604	TX
3736252	3736255		GREENWOOD MOTOR LINES INC	600 GILLAM ROAD	WILMINGTON		OH	45177			99074	Y	0	0774384	TX
3736253	3736256		ROBERTO ACOSTA	1219 ASPEN HILL	FABENS		TX	79838-2366				N	0	0950327	TX
3736254	3736257		JOBE MATERIALS LP	1150 SOUTHVIEW DRIVE	EL PASO		TX	79928				Y	0	0234011	TX
3736255	3736258		PABLO SOTO	2119 SOUTH SPRUCE	AMARILLO		TX	79045				N	0	0235094	TX
3736256	3736259		ROAD BUILDERS LLC	7965 OLD BASTROP ROAD	NEW BRAUNFELS		TX	78130			919957	Y	0	0899298	TX
3736257	3736260		UNKNOWN (USE ONLY FOR ACCIDENTS)	UNKNOWN	UNKNOWN		UK	00000				X	0	9999999	TX
3736258	3736261		FLOWER MOUND WATER BLAST (F M W B INC) (FMWB INC) (SHAWN PHARR)	2025 LOVERS LN (2030 LOVERS LN)	KRUM		TX	76249				X	0	0130424	TX
3736259	3736262		NX UTILITIES LLC	1150 1ST AVENUE SUITE 600	KING OF PRUSSIA		PA	19406				Y	0	0855044	TX
3736260	3736263		INDIVIDUAL	25927 PASEA PACIFICO	MORENO VALLEY		CA	92551				X	0		
3736261	3736264		DIVINE ENTERPRISES	3555 CINCINNATI AVE	ROCKLIN		CA	95765			461462	Y	0	268225	CA
3736263	3736266		S R BRAY LLC	1210 N RED GUM ST	ANAHEIM		CA	92806				Y	0	391478	CA
3736264	3736267		COMMERCIAL ROCK CO INC	1401 N BENSON AVE	UPLAND		CA	91786				N	0	282853	CA
3736265	3736268		KEHE DISTRIBUTORS	4055 DEER PARK BLVD	ELKTON		FL	32033			167130	Y	0	432403	CA
3736266	3736269		DUENAS TRUCKING LLC	2402 S SHELTON ST	SANTA ANA		CA	92707				N	0	450656	CA
3736267	3736270		BUENDIA FERNANDEZ MARIO, OR BUENDIA CYNTHIA C	2761 HOBOKEN CREEK RD	GREENWOOD		CA	95635				X	0		
3736268	3736271		MD LANDSCAPE	563 MACARTHUR AVE	REDWOOD CITY		CA	94063				X	0		
3736269	3736272		ESTES TRUCKING LLC	21602 BLACK RANCH ROAD	BURNEY		CA	96013			651798	Y	0		
3736270	3736273		JOHN LAMBIRTH TRUCKING INC	3116 WILSON AVE	COLUSA		CA	95932				N	0	278789	CA
3726483	3726486		TIMOTHY JEROME COLLINS	915 SOUTH LEONARD ST	FLOYDADA		TX	79235				N	0	0268244	TX
3726484	3726487		WILLDA BEAST LLC	15823 FM 244	IOLA		TX	77861			955177	Y	0	0824832	TX
3726485	3726488		YRC INC	10990 ROE AVENUE	OVERLAND PARK		KS	66211			4268	Y	0	0002106	TX
3726486	3726489		FR & SONS TRUCKING LLC	7419 WAKETON	SAN ANTONIO		TX	78250-3197				N	0	0833503	TX
3726487	3726490		COMMUNITY WASTE DISPOSAL LP	2010 CALIFORNIA CROSSING	DALLAS		TX	75220				N	0	0062490	TX
3726488	3726491		CITY OF HOUSTON	7233 AVE F	HOUSTON		TX	77011				X	0	9990043	TX
3726489	3726492		CENTRAL STATES TRUCKING CO	1250 MILLSDALE ROAD	JOLIET		IL	60436			152337	Y	0	0891824	TX
3726490	3726493		LLTC LLC	19924 FRANZ RD	KATY		TX	77449			981688	Y	0	0925665	TX
3726491	3726494		PRIMORIS T&D SERVICES LLC	115 W 7TH ST #1410	FORT WORTH		TX	76102				Y	0	0823248	TX
3726492	3726495		TOPWAY ENTERPRISE	4001 BRIARPARK	HOUSTON		TX	77042				Y	0	0170033	TX
3726493	3726496		H-E-B LP	646 S FLORES ST	SAN ANTONIO		TX	78204			295504	Y	0	0000426	TX
3726494	3726497		SCHAFER, SCOTT ANDREW	212 E Spencer Lndg	LA PORTE		TX	77571				X	0		
3726495	3726498		GARDA CL SOUTHWEST INC	2000 NW CORPORATE BLVD	BOCA RATON		FL	33431-7304			496162	Y	0	0184178	TX
3726496	3726499		SEALTIEL RAYGOZA	4917 BATTLE LAKE ST	SCHERTZ		TX	78108				N	0	0933239	TX
3726497	3726500		NJR TRUCKING INC	22636 230TH STREET	DALLAS CENTER		IA	50063			836096	Y	0	0962802	TX
3726498	3726501		GREENWOOD MOTOR LINES INC	600 GILLAM ROAD	WILMINGTON		OH	45177			99074	Y	0	0774384	TX
3726499	3726502		GREYHOUND LINES INC	350 N ST PAUL ST	DALLAS		TX	75201-4201			1515	Y	0	0022977	TX
3726500	3726503		KINGS LOGISTICS LLC	1955 HARRY ST	SAGINAW		MI	48603			782459	Y	0	0842764	TX
3726501	3726504		CITY OF AUSTIN	1190 HARGRAVE (6400 BOLM RD) (4108 TODD LN) (POB 1	AUSTIN		TX	78767				X	0	9990006	TX
3726502	3726505		TRANSCO INC	4747 MCLANE PARKWAY	TEMPLE		TX	76504			441241	Y	0	0163957	TX
3726503	3726506		LOGGINS LOGISTICS INC	5706 COMMERCE SQUARE	JONESBORO		AR	72401			319261	Y	0	0141883	TX
3726504	3726507		CARGO SOLUTION EXPRESS INC	14587 VALLEY BLVD	FONTANA		CA	92335			565817	Y	0	0182517	TX
3726505	3726508		SOUTHWEST FREIGHT DISTRIBUTORS INC	8189 SOUTH CENTRAL EXPRESSWAY	DALLAS		TX	75241			164490	Y	0	0002310	TX
3726506	3726509		UNKNOWN (USE ONLY FOR ACCIDENTS)	UNKNOWN	UNKNOWN		UK	00000				X	0	9999999	TX
3726507	3726510		PERRY OIL CO INC	50 CENTURY CIRCLE	HAZARD		KY	41702			818495	Y	0	0957441	TX
3726508	3726511		VALLES TRANSPORT LLC	200 PORTWALL ST	HOUSTON		TX	77029			907690	Y	0	0894515	TX
3726509	3726512		GRACE BY FAITH TRUCKING LLC	224 TAMMYE LN	NATCHITOCHES		LA	71457			65885	Y	0	0951211	TX
3726510	3726513		MARIN MARTINEZ	16904 HIGH NOON	DEL VALLE		TX	78617				N	0	0165187	TX
3726511	3726514		CITY OF SAN ANTONIO	801 E HOUSTON (329 S FRIO) (4600 S ZARZAMORA)	SAN ANTONIO		TX	78296				X	0	9990079	TX
3726512	3726515		TERGLAU INC	1720 S MICHIGAN AVE APT 1809	CHICAGO		IL	60616			71590	Y	0	0956755	TX
3726513	3726516		HEITER TRUCK LINE INC	1835 340TH STREET WEST	SPENCER		IA	51301-0713			173458	Y	0	0015905	TX
3726514	3726517		GRAVITY OILFIELD SERVICES LLC	3300 NORTH A STREET BUILDING 4 SUITE 100	MIDLAND		TX	79705			749867	Y	0	0095472	TX
3726515	3726518		CORRUGATED LOGISTICS LLC	1800 C SARASOTA BUSINESS PKWY	CONYERS		GA	30013			304133	Y	0	0813021	TX
3726516	3726519		VERONA MARBLE COMPANY INC	4879 OLSON DRIVE	DALLAS		TX	75227				Y	0	0127428	TX
3726517	3726520		SWIFT TRANSPORTATION CO OF ARIZONA LLC	2200 S 75TH AVE	PHOENIX		AZ	85043			136818	Y	0	0009792	TX
3726518	3726521		RDUB TRUCKING LLC	10616 WEST COUNTY RD 72	MIDLAND		TX	79707			798610	Y	0	0858377	TX
3726519	3726522		MAIN, LAWRENCE VIRGIL	516 SYCAMORE DR	BURKBURNETT		TX	76354				X	0		
3726520	3726523		UNKNOWN (USE ONLY FOR ACCIDENTS)	UNKNOWN	UNKNOWN		UK	00000				X	0	9999999	TX
3726521	3726524		JOHN DAVIS	1510 W BROADWAY	ANDREWS		TX	79714			34561	Y	0	0919136	TX
3726522	3726525		MANSUR TRUCKING INC	3820 KENNEDY ROAD	JANESVILLE		WI	53545-8822			170846	Y	0	0078963	TX
3726523	3726526		STANDARD UTILITY CONSTRUCTION INC	2630 WEST FREEWAY STE 200	FT WORTH		TX	76102				N	0	0159198	TX
3726524	3726527		RESILIENCE TRUCKING INC	10404 IH 35	LAREDO		TX	78045			70607	Y	0	0949420	TX
3726525	3726528		CAT INC	4 DU TRANSPORT	COTEAU DU LAC		PQ	J0P 1B0			172070	Y	0	0043372	TX
3726526	3726529		MIRNA GARCIA RAMOS	1255 E 8TH STREET	DOUGLAS		AZ	85304			516219	Y	0	0765437	TX
3736398	3736401		GRT TRANSPORTATION LLC	12120 SARA RD	LAREDO		TX	78045			751827	Y	0		
3736399	3736402		THE BESL TRANSFER CO	5700 ESTES AVENUE	CINCINNATI		OH	45232			51018	Y	0		
3736400	3736403		DAYTON FREIGHT LINES INC	6450 POE AVENUE SUITE 311	DAYTON		OH	45414			189528	Y	0		
3736401	3736404		AARON PARSONS	1653 WEST ALEXANDER RD	VALLEY GROVE		WV	26060				Y	0		
3736402	3736405		N & T TRUCKING INC	ROUTE 41	DANESE		WV	25831				N	0		
3736404	3736407		BENCHMARK TRUCKING INC	844 CENTRAL BOULEVARD SUITE 420	BROWNSVILLE		TX	78520			57954	Y	0		
3736405	3736408		BRUGER INC	329 SILVERWOOD CT UNIT B1	SCHAUMBURG		IL	60193			7794	Y	0		
3736406	3736409		HBH TRUCKING LLC	312 SOUTHWEST SQUARE	JONESBORO		AR	72401			833145	Y	0		
3736407	3736410		SPRINGDALE SCHOOL DISTRICT	1612 EAST EMMA AVENUE	SPRINGDALE		AR	72764				X	0		
3736408	3736411		THOMPSON READY MIX INC	27418 HWY 23 SOUTH	HUNTSVILLE		AR	72740				Y	0		
3736409	3736412		PALFINGER USA LLC	4151 W STATE ROUTE 18	TIFFIN		OH	44883				Y	0		
3736410	3736413		JOHNNY'S CLEAN SWEEP INC	861 PAINESVILLE ST SE	PALM BAY		FL	32909				N	0		
3736411	3736414		ELKCHESTER TRUCKING COMPANY INC	1229 VERSAILLES ROAD	LEXINGTON		KY	40508			403461	Y	0		
3736412	3736415		RYDER	11690 NW 105 STREET	MIAMI		FL	33178-1103			140902	Y	0		
3736413	3736416		CF TRANSPORTATION INC	418 NORTH BROADWAY	PORTLAND		TN	37148			593600	Y	0		
3736414	3736417		GARDA CL CENTRAL INC	2000 NW CORPORATE BLVD	BOCA RATON		FL	33431-7304			65419	Y	0		
3736415	3736418		BUCHANAN HAULING & RIGGING INC	4625 INDUSTRIAL ROAD	FORT WAYNE		IN	46825			306359	Y	0		
3736418	3736421		US 1 LOGISTICS LLC	101 EAST TOWN PLACE SUITE 120	ST AUGUSTINE		FL	32092			512290	Y	0		
3736419	3736422		A & M OIL COMPANY INC	1088 BLOOMFIELD ROAD	TAYLORSVILLE		KY	40071-0554				Y	0		
3736420	3736423		DISTTECH	4366 MT PLEASANT STREET NW	NORTH CANTON		OH	44720			112184	Y	0		
3736421	3736424		LFUCG - SOLID WASTE	200 E MAIN ST	LEXINGTON		KY	40507				X	0		
3736422	3736425		VECTO INC	7700 BRUSH HILL RD SUITE 135	BURR RIDGE		IL	60527			989207	Y	0		
3736423	3736426		SIMBA TRANSPORTATION LLC	3707 JOY ST	CHARLOTTE		NC	28208			78428	Y	0		
3736424	3736427		CATAWBA COUNTY BOARD OF EDUCATION	2440 N MAIN AVE	NEWTON		NC	28658-2726				X	0		
3736426	3736429		WASTE MANAGEMENT OF CAROLINAS INC	3033 N GLENN AVE	WINSTON SALEM		NC	27105-4412				N	0		
3736427	3736430		ALL STAR WASTE SERVICES LLC	600 OLD ROBERTS RD	BENSON		NC	27504				N	0		
3736428	3736431		RED CLASSIC TRNSIT LLC	1800 CONTINENTAL BLVD	CHARLOTTE		NC	28273-6388				N	0		
3736429	3736432		WASTE MANAGEMENT OF CAROLINAS INC	2712 LOWELL RD	GASTONIA		NC	28054				Y	0		
3736430	3736433		FIVE STAR SYSTEMS INC	333 BARTON ST UNIT 2	STONEY CREEK		ON	L8E 2L1			863450	Y	0		
3736431	3736434		CHE INC	2700 TIMOTHY RD	DUNN		NC	28334				Y	0		
3736432	3736435		KEVIN Y GREEN	3175 CASTLEBERRY RD	CLAYTON		NC	27527-7323				N	0		
3736433	3736436		YRC INC	10990 ROE AVENUE	OVERLAND PARK		KS	66211			4268	Y	0		
3736434	3736437		NC DEPT OF TRANSPORTATION	4809 BERYL RD	RALEIGH		NC	27606-1406				X	0		
3736435	3736438		BURFORDS TREE LLC	4230 CHOCTAW STREET	ANNISTON		AL	36206-8549				Y	0		
3736436	3736439		CERTIFIED SERVICES INC	SUITE 220-2800 VETERANS BLVD	METAIRIE		LA	70002			178869	Y	0		
3736437	3736440		MITCHELL'S TRUCKING & BACKHOE SERVICES INC	271 COMMUNITY RD	WARSAW		NC	28398			357708	N	0		
3736438	3736441		FORKLIFT LEASING LLC	PO BOX 54783	OKLAHOMA CITY		OK	73154				N	0		
3736441	3736444		GULLY TRANSPORTATION INC	3820 WISMANN LANE	QUINCY		IL	62305			118776	Y	0		
3736448	3736451		GENEVA LAKES FREIGHT SERVICES INC	1433 JACKSON PARK DR	DELAVAN		WI	53115			979726	Y	0		
3736450	3736453		RAMTEX RECYCLING INC	2722  HOLMES RD	HOUSTON		TX	77051				Y	0		
3736451	3736454		TONY TRANSPORT INC	6988 SWEETLEAF DR	FONTANA		CA	92336			930778	Y	0		
3736452	3736455		HESSELBEIN TIRE COMPANY INC	PO BOX 10915	JACKSON		MS	39209				Y	0		
3736453	3736456		PROBUILD COMPANY LLC	7595 TECHNOLOGY WAY SUITE 500	DENVER		CO	80237				Y	0		
3736454	3736457		CARR CONCEPTS INC	1400 QUINCY ST	CORNING		IA	50841			378137	Y	0		
3736455	3736458		COLLINSVILLE PUBLIC SCHOOLS	1119 W BROADWAY ST	COLLINSVILLE		OK	74021				X	0		
3736456	3736459		INDUSTRIAL PIPING SPECIALISTS INC	PO BOX 581270	TULSA		OK	74158				Y	0		
3736457	3736460		DANWAYS EXPRESS LLC	PO BOX 535522	GRAND PRAIRIE		TX	75053			585350	Y	0		
3736458	3736461		ROADMASTERS POWER TRANSPORT LLC	P O DRAWER D	ATHENS		TX	75751			568661	Y	0		
3736459	3736462		MIKE'S FEED AND FERTILIZE LLC	1760 N 4330 RD	HUGO		OK	74743			762251	Y	0		
3736460	3736463		BOOTH TRUCKING	P O BOX 354	MENA		AR	71953			581742	Y	0		
3736461	3736464		PANNELL CHIPPING INC	4682 SOUTH PARK DRIVE	BROKEN BOW		OK	74728			665362	Y	0		
3736462	3736465		GUARDIAN OILFIELD SERVICES INC	419 SOUTH MAIN	LEEDEY		OK	73654			658598	Y	0		
3736463	3736466		ELEVEN O ONE ENTERPRISE INC	11816 INWOOD RD # 3025	DALLAS		TX	75244				Y	0		
3736464	3736467		BNSF	2500 LOU MENK DRIVE	FORT WORTH		TX	76131-2828				Y	0		
3736465	3736468		ALEXANDER TRUCKING	360 I ST	PENROSE		CO	81240				Y	0		
3736466	3736469		HUNDAL TRANSPORTATION INC	4234 IVORY LN	TURLOCK		CA	95382			65045	Y	0		
3736467	3736470		FUTURE ENERGY SERVICES	5000 ELDORADO PKWY SUITE 150	FRISCO		TX	75033			527756	Y	0		
3736468	3736471		TRANS CONNECTIONS INC	2339 W HAMMER LANE C NUM 133	STOCKTON		CA	95209			711605	Y	0		
3736469	3736472		WLT LOGI-SERVICES INC	19039 COLIMA RD #557	ROWLAND HEIGHTS		CA	91748			488178	Y	0		
3736470	3736473		ECH TRANSPORT LLC	PO BOX 713	KINGFISHER		OK	73750-0713			484092	Y	0		
3736471	3736474		DAVIS SANITATION INC	PO BOX 40	TONKOWA		OK	74653				N	0		
3736472	3736475		D & D TRANSPORTATION SERVICES INC	1735 S MAIN	GOODING		ID	83330			176598	Y	0		
3736473	3736476		JASON SCHNEEBERGER	1300 NE PECAN RD	PONCA CITY		OK	74604				Y	0		
3736474	3736477		MDV SPARTANNASH LLC	850 76TH STREET SW	GRAND RAPIDS		MI	49518			13001	Y	0		
3742865	3742868		RYDER	11690 NW 105 STREET	MIAMI		FL	33178-1103			140902	Y	0		
3742866	3742869		LA'TORIA RIVERS	156 ELLIOTT RIVERS RD	MC INTOSH		AL	36553				N	0		
3742867	3742870		INDIVIDUAL - RENTAL TRUCK (PERSONAL USE ONLY))	UNKNOWN	UNKNOWN		UK	99999				X	0		
3742868	3742871		BLAKE LOGGING	21 MCGEE RD	SEALE		AL	36875-3209				N	0		
3742869	3742872		MDV SPARTANNASH LLC	850 76TH STREET SW	GRAND RAPIDS		MI	49518			13001	Y	0		
3742870	3742873		HUTCH TRUCKING INC	25846 AL HWY 17	LIVINGSTON		AL	35470				N	0		
3742871	3742874		LITTLE L TRANSPORT LLC	7124 WESLEY CHAPEL ROAD	GEORGIANA		AL	36033				N	0		
3742872	3742875		UNITED STATES DEPARTMENT OF THE ARMY	7481 Riordan Street	Ft. Benning		GA	31905				X	0		
3742873	3742876		PATE STEVEDORE COMPANY	720A S BARRACKS STREET BLDG 2	PENSACOLA		FL	32502			444507	Y	0		
3742874	3742877		GULF COAST BUILDING PRODUCTS INC	3350 MCLEMORE DR	PENSACOLA		FL	32514				Y	0		
3742875	3742878		FLAMINGO TRANSPORT LLC	82 PLEASANT VIEW DR	MECHANICSBURG		PA	17050			73327	Y	0		
3742876	3742879		T C I TRUCKING	3900 FRANCE ROAD PKWY	NEW ORLEANS		LA	70126			213682	Y	0		
3742877	3742880		CON SITE SERVICE INC	1410 DUNNAVANT VALLEY ROAD	BIRMINGHAM		AL	35242				N	0		
3742878	3742881		LA CENTRAL PRODUCE	16 FOREST PARK WAY	FOREST PARK		GA	30297				Y	0		
3742879	3742882		JWH TRANSPORT INC	300 BOOZE MOUNTAIN ROAD	LINDALE		GA	30147			625553	Y	0		
3742880	3742883		BEELMAN TRUCK CO	ONE RACEHORSE DRIVE	EAST SAINT LOUIS		IL	62205			115821	Y	0		
3742881	3742884		KIRKPATRICK CONCRETE INC	2000 A SOUTHBRIDGE PKWY SUITE 610	BIRMINGHAM		AL	35209				Y	0		
3742882	3742885		A R TRANSPORT	4103 TREECREST PARKWAY	DECATUR		GA	30035				N	0		
3742883	3742886		LEON TRUCK LINES	13043 WOLLER PATH	SAN ANTONIO		TX	78249			690856	Y	0		
3742884	3742887		LAMBERT SERVICES PLLC	10 BULLOCK LN	DUMAS		AR	71639				N	0	S00000025583	AR
3742885	3742888		SUNONE LOGISTICS LLC	348 BAXLEY HIGHWAY	HAZLEHURST		GA	31539			977073	Y	0		
3742886	3742889		EVANS DELIVERY COMPANY INC	P O BOX 268	POTTSVILLE		PA	17901			57591	Y	0		
3742887	3742890		ROEHL TRANSPORT INC	1916 E 29 STREET	MARSHFIELD		WI	54449			127651	Y	0		
3742888	3742891		CITY OF COLUMBUS GEORGIA	100 10TH STREET	COLUMBUS		GA	31901				X	0		
3742889	3742892		COLUMBUS CONSOLIDATED GOVERNMENT	510 10TH STREET	COLUMBUS		GA	31901				X	0		
3742890	3742893		GROENDYKE TRANSPORT INC	P O BOX 632	ENID		OK	73702-0632			111401	Y	0		
3742891	3742894		CARDINAL LOGISTICS MANAGEMENT CORPORATION	PO BOX 1389	CONCORD		NC	28026			154105	Y	0		
3742892	3742895		P&S TRANSPORTATION LLC	1810 AVENUE C	ENSLEY		AL	35218			488790	Y	0		
3742893	3742896		FLETCHER OIL CO INC	1406 W BAKER HWY	DOUGLAS		GA	31533				Y	0		
3742894	3742897		ALBERT'S FRESH PRODUCE	1155 COMMERCE BLVD	LOGAN TOWNSHIP		NJ	08085			431756	Y	0		
3742895	3742898		MGL TRUCKING INC	1045 NERGE RD	ELK GROVE VILLAGE		IL	60007			807814	Y	0		
3742897	3742900		WILLIAM L NELSON	35 AMICALOLA LN	JASPER		GA	30143				N	0		
3742898	3742901		COASTAL TRANSPORTATION LLC	15 AVIATION COURT	GARDEN CITY		GA	31408			778515	Y	0		
3742899	3742902		GEORGIA DEPARTMENT OF TRANSPORTATION	600 W PEACHTREE ST NW	ATLANTA		GA	30308				X	0		
3742900	3742903		WESLEY GRADING	1628 FATE CONN ROAD	CANTON		GA	30114				N	0		
3742901	3742904		DANNY MULKEY	251 CENTER RD	SILVER CREEK		GA	30173				N	0		
3742902	3742905		JACK COOPER TRANSPORT COMPANY INC	1100 WALNUT STREET SUITE 2400	KANSAS CITY		MO	64106			71902	Y	0		
3742903	3742906		GEORGIA DEPARTMENT OF TRANSPORTATION	600 W PEACHTREE ST NW FL 19	ATLANTA		GA	30308				X	0		
3742904	3742907		ALLSTRAW LLC	1210 HILL STREET	SMYRNA		GA	30080			907519	N	0		
3742905	3742908		W M LOGISTICS LLC	714 EMPIRE EXPRESSWAY	SWAINSBORO		GA	30401				N	0		
3742906	3742909		COBB COUNTY BOARD OF COMMISSIONERS	1940 COUNTY SERICES PKWY	MARIETTA		GA	30008				X	0		
3742907	3742910		MAIL CONTRACTORS OF AMERICA INC	P O BOX 15070	LITTLE ROCK		AR	72231			97279	Y	0		
3742908	3742911		PROGRESS RAIL SERVICES CORPORATION	1605 PROGRESS DRIVE	ALBERTVILLE		AL	35950			237416	Y	0		
3742909	3742912		BRUCE GIDDENS	P O BOX 235	ENIGMA		GA	31749				N	0		
3742910	3742913		EVANS DELIVERY COMPANY INC	P O BOX 268	POTTSVILLE		PA	17901			57591	Y	0		
3742911	3742914		LEON JONES FEED & GRAIN INC	4880 LELAND DRIVE	CUMMING		GA	30041			139246	Y	0		
3742912	3742915		MARTEN TRANSPORT LTD	129 MARTEN STREET	MONDOVI		WI	54755			103798	Y	0		
3742913	3742916		JOHN TRUCKING LLC	907 SAINT PAUL DR APT 113	RICHARDSON		TX	75080			937006	Y	0		
3742914	3742917		TRUCK & TRAILER REFRIGERATION SER INC	625 N ELLIS ROAD	JACKSONVILLE		FL	32254				Y	0		
3742915	3742918		PRIME INC	2740 N MAYFAIR AVENUE	SPRINGFIELD		MO	65803			140665	Y	0		
3742916	3742919		ARL	1155 STOOPS FERRY RD	MOON TWP		PA	15108			152672	Y	0		
3742917	3742920		BRENNER,PHILIP JOHN	1410 COUNTY RD	SMITHVILLE		MO	64089				X	0		
3742918	3742921		RACKLEFF ENTERPRISES LLC	1965 RANDY LOWERY ROAD	STATESBORO		GA	30461			717813	Y	0		
3742919	3742922		CITY OF THOMAS	309 MAIN ST	THOMSON		GA	30824				X	0		
3742920	3742923		JADAS TRANSPORT LLC	740 WINDY RD	GILBERT		SC	29054			548830	Y	0		
3742921	3742924		DEKALB COUNTY GOVERNMENT	1300 COMMERCE DR	DECATUR		GA	30030				X	0		
3742922	3742925		MONROE COUNTY BOE	25 BROOKLYN AVE	FORSYTH		GA	31029				X	0		
3742923	3742926		GENESIS INTERMODAL DELIVERY INC	2714 N LOOP 1604 E STE 101	SAN ANTONIO		TX	78232			389674	Y	0		
3742924	3742927		22NINE TRANSPORT LLC	120 COVEY LN SE	MOULTRIE		GA	31788			100816	Y	0		
3742925	3742928		MERICA LOGISTICS COMPANY	14110 PONY EXPRESS RUN SUITE 5	LEO		IN	46765			945804	Y	0		
3742926	3742929		KHONGKHA CHATHAVISOLUK	832 SUMMIT VIEW DRIVE	MCDONOUGH		GA	30253				Y	0		
3742927	3742930		WARE COUMTY BOE	1301 BAILEY ST	WAYCROSS		GA	31501				X	0		
3742928	3742931		AAA DEDICATED LOGISTIC INC	8492 N MOUNTAIN STONE PIKE WAY	TUCSON		AZ	85743			879186	Y	0		
3742929	3742932		BCB	640 CORDELL DRIVE	COLLEGE PARK		GA	30349				Y	0		
3742930	3742933		ALLIANCE STONE LLC	5420 CAMPGROUND ROAD	CUMMING		GA	30040				N	0		
3742931	3742934		BOBBY STEVENS HAULING CONTRACTORS INC	P O BOX 207	FORTSON		GA	31808-0207			141350	Y	0		
3742932	3742935		GWINNETT COUNTY BOE	600 OLD SNELLVILLE HWY	LAWRENCEVILLE		GA	30046				X	0		
3742933	3742936		MARTA	2424 PIEDMONT ROAD NE	ATLANTA		GA	30324				X	0		
3742934	3742937		THE SIGN STORE ONLINE INC	1836 BROADWAY	MACON		GA	31201				Y	0		
3742935	3742938		BRIGHTVIEW LANDSCAPE DEVELOPMENT BRIGHTVIEW LANDSCAPE SERVICES BRIGHTVIEW TREE COMPANY BRIGHTVIEW TREE CARE SERVICES	24151 VENTURA BLVD	CALABASAS		CA	91302				Y	0		
3742936	3742939		MEYERS WAREHOUSE INC	14200 CHEF MENTEUR HWY	NEW ORLEANS		LA	70129			258057	Y	0		
3744887	3744890		ASH TRANS INC	1420 1/2 DIXON ST	GLENDALE		CA	91205			87962	Y	0	528327	CA
3744891	3744894		DUNCAN & SON LINES INC	23860 W US HWY 85	BUCKEYE		AZ	85326			144606	Y	0		
3744892	3744895		BIMBO BAKERIES USA INC	255 BUSINESS CENTER DRIVE	HORSHAM		PA	19044			57556	Y	0		
3744893	3744896		ELIJAH'S FREIGHT INC	23675 DAVID LANE	MORENO VALLEY		CA	92557			992226	Y	0	518070	CA
3744895	3744898		NPC TRANSPORT INC	8650 CAROLINES RIDGE  RD	SALINAS		CA	93907			893518	Y	0		
3744896	3744899		ARMADA TRANSPORT INC	2285 E 6TH	SAN BERNARDINO		CA	92410				N	0	232213	CA
3747465	3747468		TANKERSLEY BROTHERS INC	168 CO RD 627	HANCEVILLE		AL	35077				N	0		
3747466	3747469		R & B TRUCKING INC	10014 MAYMONT ST	LAS VEGAS		NV	89183			818528	Y	0		
3747467	3747470		CF TRANSPORTATION INC	418 NORTH BROADWAY	PORTLAND		TN	37148			593600	Y	0		
3747468	3747471		GEORGIA CROWN DISTRIBUTING COMPANY	100 GEORGIA CROWN DRIVE	MCDONOUGH		GA	30253				N	0		
3747469	3747472		USA TRUCK INC	3200 INDUSTRIAL PARK ROAD	VAN BUREN		AR	72956			161412	Y	0		
3747470	3747473		BM DAVIS ENTERPRISES INC	1994 LEE RD 137	AUBURN		AL	36832			835276	Y	0		
3747471	3747474		COCA-COLA BOTTLING COMPANY UNITED INC	4600 EAST LAKE BLVD	BIRMINGHAM		AL	35217				Y	0		
3747472	3747475		NOBLE LLC	330 INDUSTRIAL PARK DRIVE	SCOTTSBORO		AL	35769			655599	Y	0		
3747473	3747476		CLINE TOURS INC	277 COMMERCE PARK DRIVE	RIDGELAND		MS	39157			202329	Y	0		
3747474	3747477		COFFEE COUNTY COMMISSION	2 County Complex	New Brockton		AL	36351				X	0		
3747475	3747478		TRIPLE E CONSTRUCTION INC	506 LEE ST	LAKE VILLAGE		AR	71653				Y	0		
3747476	3747479		OLIMPIA INC	527 N AZUSA AVE #223	COVINA		CA	91722			909548	Y	0		
3747477	3747480		TRANSMAQUILA INC	5771  SOUTH PADRE ISLAND HWY	BROWNSVILLE		TX	78521			454902	Y	0		
