INSP_VIOL_SHIPPER_ID	INSP_VIOLATION_ID	SHIPPER_NAME	SHIPPER_STREET	SHIPPER_CITY	SHIPPER_STATE	SHIPPER_ZIP_CODE	SHIPPER_FIRST_BYTE	SHIPPER_DOT_NUMBER	PART_NO	PART_NO_SECTION	PART_SECTION_ID
299327	227577798	YRC INC	10990 ROE AVENUE	OVERLAND PARK	KS	66211		71821	172	516(c)(6)	9576
299328	227577871	LANDSTAR INWAY INC	13410 SUTTON PARK DRIVE SOUTH	JACKSONVILLE	FL	32224-5270		216939	172	202(a)(1)	8591
299329	227577873	LOAD ONE LLC	13221 INKSTER RD	TAYLOR	MI	48180		1112473	172	516(c)(5)	9575
299330	227577878	OLD DOMINION FREIGHT LINE INC	500 OLD DOMINION WAY	THOMASVILLE	NC	27360		90849	173	30	9596
299331	227578097	REBEL OIL COMPANY INCORPORATED	2200 S HIGHLAND DRIVE	LAS VEGAS	NV	89102-4812		41386	172	302(a)	8628
299332	227578186	TRANSPORT SOLUTIONS OF AMERICA	104 SPRINGFIELD CTR DR #100	WOODSTOCK	GA	30188		1495711	172	502(a)(1)	8680
299333	227578859	GREEN BROS OIL CO INC	5335 HARRISON	DENVER	CO	80216		237913	172	600(c)	9579
299334	227578937	MONUMENT OIL COMPANY	560 COLORADO AVENUE	GRAND JUNCTION	CO	81501-2606		118534	173	24(b)(1)	9589
299336	227579220	BOLTON INC	P.OB 898	KAILUA KONA	HI	96745			172	328(d)	263071
299340	227581193	DIXON BROS INC	PO DRAWER 8	NEWCASTLE	WY	82701		122815	172	328(d)	263071
299341	227593217	PACIFIC AG SUPPLIES INC	209 RIVERSIDE ROAD	WATSONVILLE	CA	95076-5003		633577	172	201(a)(1)	8587
299343	227594854	PAUL BURDICK OIL COMPANY LLC	P O BOX 613	OLD SAYBROOK	CT	06475		665304	172	202(a)(5)	8595
299344	227595178	JOERNS HEALTHCARE PARENT LLC	2430 WHITEHALL PARK DRIVE SUITE 100	CHARLOTTE	NC	28273		1237394	172	600(c)	9579
299345	227595284	ATLAS MOTOR EXPRESS INC	51 KINGSTON RD	PLAISTOW	NH	03865-2215		315440	172	506(a)(1)	9635
299346	227596224	JOHN F TILGHMAN & SONS INC	121 COLUMBIA ROAD	SALISBURY	MD	21801		7737	172	328(a)	8655
299347	227596688	WEITRON INC	801 PENCADER DRIVE	NEWARK	DE	19702-3337		705866	172	516(c)(6)	9576
299348	227596795	CARROLL INDEPENDENT FUEL LLC	2700 LOCH RAVEN RD	BALTIMORE	MD	21218-4733		336632	173	24(b)(1)	9589
299349	227596838	CONCRETE GENERAL INC	8000 BEECHCRAFT AVE	GAITHERSBURG	MD	20879-5520		362184	172	516(c)(6)	9576
299351	227597686	MIDLANTIC CONSTRUCTION LLC	371 NORTH MAIN ST	BARNEGAT	NJ	08005		2203814	172	202(b)	8596
299352	227597792	MARCIANO FOUNDATION & TRANSPORTATION LLC	130 FINCH	SAN ANTONIO	TX	78204		3261473	172	302(a)	8628
299353	227597800	STAR TRANSPORT LLC	3 COUNTRY LANE	MULLICA HILL	NJ	08062		2292593	172	328(a)	8655
299355	227598562	GOLDEN TURF LANDSCAPING	PO BOX 1531	BALDWIN	NY	11510		1922917	172	502(a)(1)	8680
299356	227602410	REGIONAL ASSOCIATES INC	235 N MACARTHUR BLVD STE 600	OKLAHOMA CITY	OK	73127		555528	173	24(b)(1)	9589
299357	227602617	RENAISSANCE OFFSHORE	120 17TH ST	GOLDEN MEADOW	LA	70357			172	201(d)	8590
299358	227604313	KB CUSTOM AG SERVICES LLC	239 EAST 4TH STREET	AULT	CO	80610		1671938	172	504(a)	8682
299359	227605504	PENSKE TRUCK LEASING CO LP	ROUTE 10 GREEN HILLS	READING	PA	19603-0563		327574	172	600(c)	9579
299362	227609955	THE HOME DEPOT #5851	2950 CENTERPOINT WAY	JOLIET	IL	60436			172	201(c)	8589
299363	227613933	MCCONELL DOWELL	TAFUNA P O BOX 16960	PAGO PAGO	AS	96799		1409497	172	504(a)	8682
299364	227613978	PETER E REID STEVEDORING	FAGATOGO P O BOX 1030	PAGO PAGO	AS	96799			172	200(a)	8586
299365	227614349	PINTO VALLEY MINING CORP	2911 NORTH FOREST ROAD 287	MIAMI	AZ	85539		2445196	172	200(a)	8586
299366	227614549	COASTAL TRANSPORT CO INC	1603 ACKERMAN ROAD	SAN ANTONIO	TX	78219		36647	173	24(b)(1)	9589
299367	227614666	BASELINE LOGISTICS LLC	23592 W CHIPMAN RD	BUCKEYE	AZ	85326		2114203	172	516(c)(6)	9576
299368	227615096	A B EQUIPMENT COMPANY	3803 HEADLIGHT RD	STRASBURG	CO	80136		670635	172	201(d)	8590
299370	227615709	STAN MILLER INC	PO BOX 804	BRECKENRIDGE	CO	80424-0804		429806	173	24(b)(1)	9589
299371	227616029	IDAHO TDS US LLC	396 RAILWAY ST	JEROME	ID	83338-5501		3316894	172	200(a)	8586
299373	227627538	DELANEY FUEL TRANSPORT LLC	4 TOW ROAD	WAREHAM	MA	02571		2138591	173	24(b)(1)	9589
299374	227628707	AMERIGAS PROPANE LP	460 N GULPH ROAD	KING OF PRUSSIA	PA	19406		388004	172	600(c)	9579
299375	227628858	UNITED REFRIGERATION INC	11401 ROOSEVELT BLVD	PHILADELPHIA	PA	19154		257749	172	504(a)	8682
299376	227629002	RELIABLE CONTRACTING CO INC	1 CHURCHVIEW ROAD	MILLERSVILLE	MD	21108		1018322	172	516(c)(6)	9576
299379	227630041	GASTEC ENTERPRISES INC	25 COUNCIL ROCK DRIVE	IVYLAND	PA	18974		1372987	172	516(c)(6)	9576
299380	227630980	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	172	502(a)(1)	8680
299381	227631053	PRAXAIR DISTRIBUTION INC	2301 SE CREEKVIEW DRIVE	ANKENY	IA	50021		664776	172	504(a)	8682
299382	227633772	ENTZ OILFIELD CHEMICALS INC	1212 S BROADWAY SUITE 1	HINTON	OK	73047		995302	172	200(a)	8586
299384	227634124	ENTZ OILFIELD CHEMICALS INC	1212 S BROADWAY SUITE 1	HINTON	OK	73047		995302	172	202(a)(3)	8593
299385	227638321	LMJ TRANSPORTATION INC	482 COUNTY ROAD 900 EAST	TOLONO	IL	61880		1293918	172	202(a)(5)	8595
299386	227638322	EVERGREEN PACKAGING							172	325(a)	8649
299387	227638766	WEST SIDE RADIATOR WORKS	1107 N READING ROAD	DENVER	PA	17517			172	203(k)	8617
299388	227638908	MARTEN TRANSPORT LTD	129 MARTEN STREET	MONDOVI	WI	54755		74432	172	502(a)(1)	8680
299390	227640638	MOEDER OIL CO INC	2302 RAILROAD AVE	GREAT BEND	KS	67530-6908		918358	172	328B	3020
299391	227640909	CENTRAL TRANSPORT LLC	12225 STEPHENS ROAD	WARREN	MI	48089		661173	172	516(c)(5)	9575
299392	227643549	HERITAGE COOPERATIVE INC	PO BOX 369	CANFIELD	OH	44406-0369		401379	172	301(a)(1)	385686
299393	227643552	GREAT LAKES	4500 RENAISSANCE	CLEVELAND	OH	44128			172	202(a)(4)	8594
299394	227643554	THE SHELLY CO	8920 CANYON FALLS	TWINSBURG	OH	44087			172	600(c)	9579
299396	227645538	DANA TRANPORT INC	210 ESSEX AVENUE EAST	AVENEL	NJ	07001			172	326(a)	8651
299399	227646716	BORDER CHEMICAL COMPANY LIMITED	BOX 62037 104 REGENT AVE	WINNIPEG	MB	R2C 5G2		36220	172	504(a)	8682
299400	227647589	PERFX WIRELINE LLC	1940 S BROADWAY PMB 284	MINOT	ND	58701		2551538	172	504(a)	8682
299401	227648675	THATCHER TRANSPORTATION INC	1905 FORTUNE ROAD	SALT LAKE CITY	UT	84104		1473958	172	516(c)(6)	9576
299402	227648706	U S WATER SERVICES INC	330 CLEVELAND STREET	CAMBRIDGE	MN	55008		421384	172	600(c)	9579
299404	227656551	STERICYCLE SPECIALTY WASTE SOLUTIONS INC	2850 100TH COURT NE	BLAINE	MN	55449		1348411	172	504(a)	8682
299405	227656923	THATCHER TRANSPORTATION INC	1905 FORTUNE ROAD	SALT LAKE CITY	UT	84104		1473958	172	516(c)(2)	9573
299406	227659406	HAWKINS INC	2381 ROSEGATE	ROSEVILLE	MN	55113		75303	173	24(b)(1)	9589
299407	227660158	LUIS EDMUNDO GRIJALVA GAMEZ	5 DE FEBRERO #152	HERMOSILLO	MX	83010		1598518	172	502(a)(1)	8680
299408	227662498	FIVE STAR ROOFING	2121 BRITTMOORE RD., STE. 300	HOUSTON	TX	77043			172	600(c)	9579
299409	227662683	CARWASH SERVICES OF THE SOUTHEAST JV LLC	1025 PROGRESS CIRCLE	LAWRENCEVLLE	GA	30043		1670006	172	504(a)	8682
299411	227663308	PLANTATION PROPANE INC	P O BOX 3146	THOMASVILLE	GA	31799-3146		368970	172	516(c)(5)	9575
299413	227663906	BASF - CORPORATION	100 PARK AVENUE	FLORHAM PARK	NJ	07932		162434	172	504(a)	8682
299414	227664503	LMR CONSTRUCTION INC	997 DAWES RD	FROSTPROOF	FL	33843		1620959	172	200(a)	8586
299415	227664608	HALAGAN PEST SERVICES INC	2348 OVERVIEW DR	NEW PORT RICHEY	FL	34655		2371429	172	516(c)(1)	9572
299416	227665096	BAKER DISTRIBUTING COMPANY LLC	PO BOX 2954	JACKSONVILLE	FL	32203-2954		264773	397	13	9220
299417	227665208	MAIKEL ANTONIO LARA HERNANDEZ	8020 BATES RD	ORLANDO	FL	32807			172	600(c)	9579
299418	227666164	MAYO FERTILIZER INC	P O  BOX 357	MAYO	FL	32066		493837	172	516(c)(6)	9576
299419	227666620	DAYRON FLORES HERNANDEZ	717 DAWSON AVE	ORLANDO	FL	32825			172	600(c)	9579
299420	227668318	ANDERSON COLUMBIA CO INC	PO BOX 1829	LAKE CITY	FL	32056		545147	172	600(c)	9579
299424	227669341	SHELBY TRANSPORT INC	20 MURPHY ROAD	NORTH FRANKLIN	CT	06254-1805		2942832	173	24(b)	9588
299425	227671014	9085-7244 QUEBEC INC	176 JONCTION	STANSTEAD	PQ	J0B 3E4		1122614	172	502(a)(2)	8681
299427	227672275	CIRCULAR STAIRS INC	464 EAST 99 STREET	BROOKLYN	NY	11236			172	502(a)(1)	8680
299428	227673857	ALTERNATIVE FUELS TRANSPORTATION INC	583 INDUSTRIAL ROAD	CARLSTADT	NJ	07072		1763739	172	516(c)(6)	9576
299429	227673948	GGG CONSTRUCTION CORP	30 MIDLAND AVE	HICKSVILLE	NY	11801		1683515	172	600(c)	9579
299430	227675748	SILVER STAR CONSTRUCTION COMPANY INC	2401 S BROADWAY	MOORE	OK	73160		224449	172	328(d)	263071
299431	227676215	FERRELLGAS L P	ONE LIBERTY PLAZA	LIBERTY	MO	64068		89243	172	600(c)	9579
299432	227676226	JH SEALE & SON INC	870 S GUIGNARD DRIVE	SUMTER	SC	29150		2051129	172	516(c)(6)	9576
299436	227681335	HAWKINS INC	2381 ROSEGATE	ROSEVILLE	MN	55113		75303	172	202(a)(1)	8591
299437	227681423	RELYCO TRANSPORT LLC	PO BOX 5246	DEPERE	WI	54115-5246		1362512	172	303(a)	8631
299445	227683043	MAGELLAN PIPELINE COMPANY, L.P.	PO BOX 22186	TULSA	OK	74121			172	202(a)(1)	8591
299446	227683890	ROLFSON OIL LLC	124 E FULTON ST SUITE 602	GRAND RAPIDS	MI	49503		922664	172	303(a)	8631
299447	227683963	BLUEPRINT ENERGY PARTNERS LLC	2425 COLMAN CIR	CASPER	WY	82601-8603		3297877	173	30	9596
299452	227690486	PENSKE LOGISTICS LLC	2675 MORGANTOWN RD	READING	PA	19607		268015	172	202(a)(3)	8593
299454	227692764	DIAMOND CHEMICAL CO INC	UNION AVE & DUBOIS STREET	EAST RUTHERFORD	NJ	07073		86090	172	600(c)	9579
299455	227692769	SUCCESS MANAGEMENT LLC	ONE CRANFORD AVE	LINDEN	NJ	07036		2540260	172	516(c)(6)	9576
299456	227692910	AWESOME BOUNCERS LLC	19 LUCILLE DRIVE	SOUTH SETAUKET	NY	11720		1639221	172	600(c)	9579
299457	227694744	JET GAS INCORPORATED	11098 CLYDE-SAVANNAH ROAD	CLYDE	NY	14433-9501		386405	172	516(c)(6)	9576
299458	227695317	KMTEX	2450 SOUTH GULFWAY DRIVE	PORT ARTHUR	TX	77641			172	202(a)(3)	8593
299462	227699932	SHORES OIL COMPANY	P O BOX 147	MODOC	IN	47358-0147		587575	172	516(c)(5)	9575
299463	227700347	AHERN RENTALS INC	1401 MINERAL AVE	LAS VEGAS	NV	89106		198130	172	406(d)	8677
299464	227700970	VIKING PERFORMANCE	21401HEMLOCK AVE	LAKEVILLE	MN				172	202(b)	8596
299465	227700973	VIKING PERFORMANCE INC	21401 HEMLOCK AVE	LAKEVILLE	MN	55044		2639966	172	600(c)	9579
299467	227703763	A PADILLA MARBLE	6901 HUSEMAN PL SW	ALBUQUERQUE	NM	87121			172	326(c)(2)	8654
299468	227703866	AMERICAN INDUSTRIAL PARTS	137 E ALONDRA BLVD	GARDENA	CA	90248			172	504(a)	8682
299469	227703934	OLD DOMINION FREIGHT LINE	PO BOX198475	ATLANTA	GA	30384		90849	172	202(a)(4)	8594
299471	227705078	MAVERIK LOGISTICS LLC	185 SOUTH STATE STREET	SALT LAKE CITY	UT	84111		159536	172	302(a)	8628
299475	227705999	AUTOZONE TEXAS LLC	123 SOUTH FRONT STREET	MEMPHIS	TN	38103		288323	172	516(c)(5)	9575
299477	227706148	CITYSERVICEVALCON LLC	PO BOX 1	KALISPELL	MT	59903		192953	173	24(b)(1)	9589
299478	227706177	COYOTE CHEMICAL CO.	1111 N. NORBECK ST.	VERMILLION	SD	57069			172	202(a)(3)	8593
299479	227706178	PLATING INTERNATIONAL, INC	11142 ADDISON AVE.	FRANKLIN	IL	60131			172	504(a)	8682
299481	227718747	EXXONMOBIL	67040 SARGENT CANYON RD	SAN ARDO	CA	93450			172	202(a)(1)	8591
299482	227718749	EXXONMOBIL	67040 SARGENT CANYON ROAD	SAN ARDO	CA	93450			172	202(a)(3)	8593
299483	227718927	AMERIGAS PROPANE LP	460 N GULPH ROAD	KING OF PRUSSIA	PA	19406		388004	172	407	10904
299487	227726072	INTERGULF CORP	9400 STRANG RD	LA PORTE	TX	77571			172	514(b)	9570
299488	227726578	SUBURBAN PROPANE LP	240 ROUTE 10 WEST	WHIPPANY	NJ	07981		214695	172	516(c)(6)	9576
299489	227728376	BENCHMARK DISTRIBUTION SERVICES LLC	515 POST OAK BLVD SUITE 200	HOUSTON	TX	77027		1472320	172	506(a)(1)	9635
299491	227729279	WELDING INDUSTRIAL SUPPLY CO	2200 NORTH WESTERN	CHICAGO	IL	60647		1363397	172	401	8665
299492	227729486	JOHNSON SPECIALIZED	302 ELBOW LANE	BURLINGTON	NJ	08016		965513	172	201(a)(4)	8588
299493	227729617	STARKE COUNTY FARM BUREAU COOPERATIVE INC	P O BOX 390	HAMLET	IN	46532		260473	172	516(a)	9571
299495	227730576	MAGNUM LTD	3000 7TH AVENUE NW	FARGO	ND	58102		184416	172	516(c)(1)	9572
299497	227734512	BASIC ENERGY SERVICES LP	801 CHERRY STREET  SUITE 2100	FORT WORTH	TX	76102		496970	172	602(c)(1)	9582
299498	227734931	HILL ENTERPRISES INC	6301 RALSTON ROAD	ARVADA	CO	80002		322793	172	516(c)(6)	9576
299499	227735323	LIGHTNING VENTURES INC	1750 TOMAH RD	LARKSPUR	CO	80118		582105	172	200(a)	8586
299501	227735748	HARVEY OST OILFIELD SERVICES LLC	PO BOX 1509	MALTA	MT	59538		1244266	172	516(c)(6)	9576
299503	227736062	ASBURY ENVIRONMENTAL SERVICES/WORLD OIL RECYCLING	2000 N ALAMEDA ST	COMPTON	CA	90222			172	516(c)(6)	9576
299504	227751746	CRC INDUSTRIES	86 RAILROAD DR	IVYLAND	PA	18974		71821	172	504(a)	8682
299505	227753255	KENTON A WOOD	778 LYTLE CREEK RD	LYTLE CREEK	CA	92358		2807999	172	516(c)(6)	9576
299506	227753446	RICHARD T LAYTON COMPANY LTD	P O BOX 395	NEW MILFORD	CT	06776-0395		349700	172	201(a)(1)	8587
299507	227753475	PETRO CHEMICAL TRANSPORT LLC	4366 MT PLEASANT STREET NW	NORTH CANTON	OH	44720		192679	172	200(a)	8586
299508	227753700	EASTERN BAG & PAPER COMPANY INC	200 RESEARCH DRIVE	MILFORD	CT	06460		20994	172	504(a)	8682
299510	227755272	RINGROSE TRANSPORTATION INC	1535 COTTAGE LN	TOWSON	MD	21286		2578033	173	24(b)(1)	9589
299511	227755823	DOT TRANSPORTATION INC	1 DOT WAY	MT STERLING	IL	62353		424023	172	203(k)	8617
299513	227756700	TECHNICAL GAS PRODUCTS INC	101 N PLAINS INDUSTRIAL RD BLDG 1B ST 1	WALLINGFORD	CT	06492		827041	172	400(a)	8664
299514	227756702	BERNARD HEALY	244 GENOA AVENUE	TOMS RIVER	NJ	08753		458407	172	516(c)(6)	9576
299515	227758828	1008-GATROADE - BLUERIDGE	316 GATOR LANE	WYTHEVILLE	VA	24382			172	502(a)(1)	8680
299516	227760412	RELADYNE TRANSPORTATION LLC	8280 MONTGOMERY ROAD SUITE 101	CINCINNATI	OH	45236		35671	172	200(a)	8586
299517	227760817	SOPREMA, INC.	P.O. BOX 75755	CLEVELAND	OH	44101			172	504(a)	8682
299520	227762964	CLEAN HARBORS ENVIRONMENTAL SERVICES INC	42 LONGWATER DRIVE	NORWELL	MA	02061		180743	172	504(a)	8682
299521	227763190	CITY MART ENERGY LLC	1001 W BEECH AVENUE	DUNCAN	OK	73533		1838618	172	516(c)(6)	9576
299524	227766905	CLEAN HARBORS ENVIRONMENTAL SERVICES INC	42 LONGWATER DRIVE	NORWELL	MA	02061		180743	172	519	9578
299525	227766910	LANDSTAR RANGER INC	13410 SUTTON PARK DRIVE SOUTH	JACKSONVILLE	FL	32224		241572	172	502(a)(1)	8680
299527	227768549	GULF STREAM CONCESSION EQUIPMENT CO	9024 WIGGINS RD	GIBSONTON	FL	33534		962117	172	600(c)	9579
299529	227768693	SJA TRANSPORT INC	PO BOX 415	ROCKFORD	OH	45882		1130578	173	24(b)(1)	9589
299530	227768987	CLEVELAND EXPRESS TRUCKING COMPANY INC	3091 ROCKEFELLER AVE	CLEVELAND	OH	44115		284634	177	823A	1789
299531	227769044	CENTRAL TRANSPORT LLC	12225 STEPHENS ROAD	WARREN	MI	48089		661173	172	203(c)(1)	8601
299532	227769269	JET GAS INCORPORATED	11098 CLYDE-SAVANNAH ROAD	CLYDE	NY	14433-9501		386405	172	516(c)(6)	9576
299534	227769563	INTERNATIONAL AVIATION SERVICE INC	4200 WEST 50TH	ANCHORAGE	AK	99502		1641598	173	24(b)(1)	9589
299538	227770675	CHS	PO BOX 64089	SAINT PAUL	MN	55164		124419	173	24(b)(1)	9589
299539	227771068	W.J. WELT INC	290 PALMER AVE	COTTAGE GROVE	OR	97424		495158	172	604	21459
299540	227771072	RONALD CHARLES LAFRANCHI	580 NORTH CENTRAL STREET	COQUILLE	OR	97423		229857	172	516(c)(6)	9576
299542	227772560	WHEELER MACHINERY CO	4901 WEST 2100 SOUTH	SALT LAKE CITY	UT	84120		1302	172	400(a)	8664
299544	227781304	MC EXPRESS TRUCKING LLC	1477 RADAR RD	SAN DIEGO	CA	92154		1605607	172	504(a)	8682
299545	227783143	JAF XPRESS S DE RL DE CV	CALLE MEXICO 280	TECATE	BN	21400		2478813	172	504(a)	8682
299546	227784831	NUTRIEN AG SOLUTIONS INC	3005 ROCKY MOUNTAIN AVE	LOVELAND	CO	80538		1203339	172	201(a)(1)	8587
299547	227784947	THERMO MECHANICAL SYSTEMS CORP	16 COPICUT ROAD	ASSONET	MA	02702		765276	172	502(a)(1)	8680
299550	227787533	COASTAL TECH HEATING LLC	28 ATLANTIC AVENUE	BIDDEFORD	ME	04005		2071880	172	202(b)	8596
299551	227787542	BARGAIN FUELS LLC	31 STILPHENS WAY	ARUNDEL	ME	04046		2872518	172	600(c)	9579
299552	227787559	VALOR OIL	407 RAVEN AVE	BOWLING GREEN	KY	42101-1896			172	404(b)	8674
299553	227787824	CLEAN HARBORS ENVIRONMENTAL SERVICES INC	42 LONGWATER DRIVE	NORWELL	MA	02061		180743	172	604	21459
299554	227787966	OSTERMAN PROPANE LLC	1 MEMORIAL SQ	WHITINSVILLE	MA	01588		245231	172	516(c)(6)	9576
299555	227789804	PRAXAIR DISTRIBUTION INC	2301 SE CREEKVIEW DRIVE	ANKENY	IA	50021		664776	172	407	10904
299560	227795318	BOEZEMAN OIL CO INC	4541 E STATE ROAD 10	DEMOTTE	IN	46310		318016	172	200(a)	8586
299562	227795941	RESPONSIVE HOME HEALTH CARE INC	3600 VINELAND ROAD SUITE 113	ORLANDO	FL	32811		328177	172	516(c)(6)	9576
299564	227796436	ALPHA SYSTEMS LLC	5120 BECK DRIVE	ELKHART	IN	46516		2584694	172	604	21459
299565	227796434	APPHA SYSTEMS LLC	5120 BECK DRIVE	ELKHART	IN	46516		2584694	172	407	10904
299566	227796649	VOSS-CLARK	701 LOOP ROAD	JEFFERSONVILLE	IN	47130			172	202(b)	8596
299567	227797315	INOCENTE RAMIREZ	8627 TROOST SUITE B	KANSAS CITY	MO	64131		945508	172	600(c)	9579
299570	227797835	HP TANKS & LOGISTICS INC	2180 E LUDINGTON DR	CLARE	MI	48617		2546405	173	315(j)(1)	396315
299571	227798209	TOPSIDE CONSTRUCTION LLC	916 TAHONA DR	WAHPETON	ND	58075			172	600(c)	9579
299575	227800004	RAYMOND W YUNKER	458 SOUTH OWEN DRIVE	MADISON	WI	53711			173	24(b)	9588
299576	227801366	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	172	200(a)	8586
299577	227801713	MC IONIC SOLUTIONS US INC	1897 HARBOR AVE	MEMPHIS	TN	38113			172	326(a)	8651
299578	227802716	SELIMOVICH TRANSPORT INC	6135 LIPAN ST STE 219	DENVER	CO	80221		1776489	172	502(a)(1)	8680
299581	227818724	THE HILLER COMPANIES INC	3751 JOY SPRINGS DR	MOBILE	AL	36693		484704	172	400(a)	8664
299582	227819046	BITUMAR USA INC	6000 PENNINGTON AVE	BALTIMORE	MD	21226			172	519	9578
299583	227819174	FEDEX FREIGHT INC	2200 FORWARD DRIVE	HARRISON	AR	72601		239039	172	502(a)(1)	8680
299584	227819939	BUCKEYE	1111 DELANCY STREET	NEWARK	NJ	07105			172	516(c)(6)	9576
299585	227820313	PREMIUM MULCH AND MATERIAL	482 MILL ROAD	CORAM	NY	11727			172	604	21459
299587	227821450	LEGEND LLC	1601 US HIGHWAY 11	PETAL	MS	39465		2914661	172	328B	3020
299588	227823385	LANDSTAR RANGER INC	13410 SUTTON PARK DRIVE SOUTH	JACKSONVILLE	FL	32224		241572	172	506(a)(1)	9635
299589	227823792	3D SYSTEMS	700 MARINE DRIVE	ROCKHILL	SC	29730			172	504(b)	8683
299591	227825623	ADVANCED PROPANE INC	7790B HWY 109N	LEBANON	TN	37087		1395010	172	202(b)	8596
299592	227826668	VICTORY PROPANE LLC	155 REVERE DRIVE SUITE 8	NORTHBROOK	IL	60062		2592175	172	516(c)(6)	9576
299593	227826779	US SPECIAL DELIVERY LLC	P O BOX 207	IRON MOUNTAIN	MI	49801-0207		257721	172	516(c)(1)	9572
299594	227827097	XPRESS TRANS INC	2905 W LAKE ST	MELROSE PARK	IL	60160		2038003	172	516(c)(5)	9575
299595	227827131	RUAN TRANSPORT CORPORATION	666 GRAND AVENUE	DES MOINES	IA	50309		55787	172	328(d)	263071
299596	227828311	FISCHER TANKS LLC	13884 RENGO AVE	KALEVA	MI	49645			172	514(b)	9570
299597	227829018	7013990 CANADA INC	367 SPEEDVALE AVE WEST	GUELPH	ON	N1H 1C7		2124965	172	516(c)(1)	9572
299598	227830159	ST JAMES OIL COMPANY	151 SIDNEY ST.	ST JAMES	MO	65559			172	200(a)	8586
299608	227831991	TRIERWEILER CONSTRUCTION & SUPPLY CO INC	2916 SOUTH CHERRY AVENUE	MARSHFIELD	WI	54449-7236		699461	172	303(a)	8631
299609	227831996	CAPITOL UNDERGROUND INC	782 LOIS DR	SUN PRAIRIE	WI	53590		901060	172	301(a)(1)	385686
299612	227834546	AMERIGAS PROPANE LP	P O BOX 858	VALLEY FORGE	PA	19482		388004	173	24(b)(1)	9589
299613	227835714	JOSE CARLOS MENDOZA HERNANDEZ	CARR PIEDRAS NEGRAS NUEVO LAREDO KM 2 3	NAVA	CH	MEXICO		1024222	172	202(a)(2)	8592
299614	227841708	WILHELMSEN SHIP SERVICE							172	400(a)	8664
299615	227845818	LAND N SEA DISTRIBUTING INC	3131 N ANDREWS AVE EXTENSION	POMPANO BEACH	FL	33064		110115	172	604	21459
299616	227846086	J & S OIL CO INC	867 WESTERN AVE	MANCHESTER	ME	04351		288480	172	328(d)	263071
299617	227846231	APEX OIL COMANY, INC.	678 DOREMUS AVENUE	NEWARK	NJ	07105			172	516(c)(6)	9576
299619	227851904	FERRELLGAS L P	ONE LIBERTY PLAZA	LIBERTY	MO	64068		89243	172	504(a)	8682
299620	227852217	COLONIAL ROOFING INC	420 NE 3RD AVENUE	CAPE CORAL	FL	33909		818841	172	516(c)(6)	9576
299621	227852501	NUMERIC BUSINESS GROUP INC	17140 PRIMAVERA CIR	CAPE CORAL	FL	33909-3023		3077187	172	502(a)(1)	8680
299622	227853043	SUNOCO RETAIL LLC	3801 WEST CHESTER PIKE	NEWTOWN SQUARE	PA	19073		10328	172	334	8662
299623	227854115	PRAXAIR INC	175 EAST PARK DRIVE	TONAWANDA	NY	14151		332037	172	302(a)	8628
299624	227854246	KUEHNE + NAGEL, INC	12018 AUBURN RD / #4	LAREDO	TX	78045			172	502(a)(1)	8680
299625	227854274	SOLENIS LLC	3 BEAVER VALLEY ROAD SUITE 5001	WILMINGTON	DE	19803			177	823A	1789
299626	227854492	SHIPCO TRANSPORT INC.	4849 MASSACHUSETTS BLVD	ATLANTA	GA	30337			172	201(a)(1)	8587
299628	227857913	A & B GROUP INC	PO BOX 249	SULPHUR	LA	70664		593657	172	203(c)(2)	8602
299629	227857919	RICHARDSON INC	442 AZALEA RD	MOBILE	AL	36609		1958793	172	202(a)(1)	8591
299630	227858392	RANGER CONSTRUCTION INDUSTRIES INC	101 SANSBURY WAY	WEST PALM BEACH	FL	33411		339874	172	600(c)	9579
299631	227859603	LLOG DRILLING SHOREBASE	554 DUDLEY BERNARD RD	GOLDEN MEADOW	LA	70357			172	203(c)(1)	8601
299634	227863035	YRC INC	10990 ROE AVENUE	OVERLAND PARK	KS	66211		71821	172	201(a)(1)	8587
299635	227863343	PILOT TRAVEL CENTERS LLC	P O BOX 10146	KNOXVILLE	TN	37939-0146		91805	172	201(a)(1)	8587
299636	227865796	GTB TRANSPORTATION INC	5745 WEST 300 SOUTH	SALT LAKE CITY	UT	84116		1878821	172	502(a)(1)	8680
299637	227865798	XPO LOGISTICS FREIGHT INC	2211 OLD EARHART ROAD	ANN ARBOR	MI	48105-2751		241829	172	519	9578
299638	227866745	NOUR LIGHT PETROLEUM TRANSPORT LLC	10101 FORD ROAD	DEARBORN	MI	48126		1877834	172	516(c)(6)	9576
299639	227867396	RANGE COOPERATIVES INC	102 SOUTH HOOVER ROAD	VIRGINIA	MN	55792		785148	172	301(a)(1)	385686
299640	227868860	GANTRADE CORPORATION	1943 INDEPENDENCE PARKWAY S	LA PORTE	TX	77571			172	504(a)	8682
299656	227875670	M P ENVIRONMENTAL SERVICES INC	3400 MANOR STREET	BAKERSFIELD	CA	93308		441566	173	24(b)(1)	9589
299657	227875671	CTI INC	PO BOX 397	RILLITO	AZ	85654-0397		139548	173	24(b)(1)	9589
299658	227875786	WESTERN REFINING SOUTHWEST INC GALLUP REFINERY	I-40 MP 39	GALLUP	NM	87301			173	24(b)(1)	9589
